Date,Name,new_cases
2020-03-20,Minnesota,26
2020-03-20,Missouri,38
2020-03-20,Mississippi,30
2020-03-20,Montana,0
2020-03-20,North Carolina,40
2020-03-20,North Dakota,8
2020-03-20,Nebraska,6
2020-03-20,New Hampshire,11
2020-03-20,New Jersey,161
2020-03-20,New Mexico,8
2020-03-20,Nevada,66
2020-03-20,New York,2952
2020-03-20,Ohio,49
2020-03-20,Oklahoma,5
2020-03-20,Oregon,27
2020-03-20,Pennsylvania,82
2020-03-20,Puerto Rico,8
2020-03-20,Rhode Island,0
2020-03-20,South Carolina,45
2020-03-20,South Dakota,0
2020-03-20,Tennessee,82
2020-03-20,Texas,138
2020-03-20,Utah,32
2020-03-20,Virginia,21
2020-03-20,Virgin Islands,3
2020-03-20,Vermont,7
2020-03-20,Washington,176
2020-03-20,Wisconsin,61
2020-03-20,West Virginia,3
2020-03-20,Wyoming,4
2020-03-20,Guam,2
2020-03-21,Alaska,7
2020-03-21,Alabama,25
2020-03-21,Arkansas,18
2020-03-21,Arizona,34
2020-03-21,California,261
2020-03-21,Colorado,111
2020-03-21,Connecticut,29
2020-03-21,District of Columbia,6
2020-03-21,Delaware,6
2020-03-21,Florida,200
2020-03-21,Georgia,70
2020-03-21,Hawaii,11
2020-03-21,Iowa,23
2020-03-21,Idaho,11
2020-03-21,Illinois,168
2020-03-21,Indiana,47
2020-03-21,Kansas,8
2020-03-21,Kentucky,21
2020-03-21,Louisiana,226
2020-03-21,Massachusetts,112
2020-03-21,Maryland,45
2020-03-21,Maine,13
2020-03-21,Michigan,239
2020-03-21,Minnesota,23
2020-03-21,Missouri,20
2020-03-21,Mississippi,60
2020-03-21,Montana,10
2020-03-21,North Carolina,40
2020-03-21,North Dakota,1
2020-03-21,Nebraska,8
2020-03-21,New Hampshire,10
2020-03-21,New Jersey,440
2020-03-21,New Mexico,14
2020-03-21,Nevada,0
2020-03-21,New York,3258
2020-03-21,Ohio,78
2020-03-21,Oklahoma,4
2020-03-21,Oregon,23
2020-03-21,Pennsylvania,119
2020-03-21,Puerto Rico,7
2020-03-21,Rhode Island,22
2020-03-21,South Carolina,46
2020-03-21,South Dakota,0
2020-03-21,Tennessee,75
2020-03-21,Texas,161
2020-03-21,Utah,26
2020-03-21,Virginia,37
2020-03-21,Virgin Islands,0
2020-03-21,Vermont,20
2020-03-21,Washington,251
2020-03-21,Wisconsin,65
2020-03-21,West Virginia,4
2020-03-21,Wyoming,2
2020-03-21,Guam,1
2020-03-22,Alaska,1
2020-03-22,Alabama,26
2020-03-22,Arkansas,47
2020-03-22,Arizona,49
2020-03-22,California,307
2020-03-22,Colorado,116
2020-03-22,Connecticut,104
2020-03-22,District of Columbia,21
2020-03-22,Delaware,11
2020-03-22,Florida,236
2020-03-22,Georgia,68
2020-03-22,Hawaii,8
2020-03-22,Iowa,22
2020-03-22,Idaho,5
2020-03-22,Illinois,296
2020-03-22,Indiana,76
2020-03-22,Kansas,9
2020-03-22,Kentucky,19
2020-03-22,Louisiana,74
2020-03-22,Massachusetts,121
2020-03-22,Maryland,50
2020-03-22,Maine,19
2020-03-22,Michigan,246
2020-03-22,Minnesota,33
2020-03-22,Missouri,37
2020-03-22,Mississippi,67
2020-03-22,Montana,5
2020-03-22,North Carolina,85
2020-03-22,North Dakota,2
2020-03-22,Nebraska,1
2020-03-22,New Hampshire,13
2020-03-22,New Jersey,578
2020-03-22,New Mexico,8
2020-03-22,Nevada,25
2020-03-22,New York,4817
2020-03-22,Ohio,104
2020-03-22,Oklahoma,14
2020-03-22,Oregon,24
2020-03-22,Pennsylvania,116
2020-03-22,Puerto Rico,2
2020-03-22,Rhode Island,17
2020-03-22,South Carolina,22
2020-03-22,South Dakota,7
2020-03-22,Tennessee,112
2020-03-22,Texas,92
2020-03-22,Utah,44
2020-03-22,Virginia,67
2020-03-22,Virgin Islands,11
2020-03-22,Vermont,3
2020-03-22,Washington,189
2020-03-22,Wisconsin,101
2020-03-22,West Virginia,4
2020-03-22,Wyoming,2
2020-03-22,Guam,12
2020-03-23,Alaska,14
2020-03-23,Alabama,39
2020-03-23,Arkansas,36
2020-03-23,Arizona,81
2020-03-23,California,389
2020-03-23,Colorado,130
2020-03-23,Connecticut,88
2020-03-23,District of Columbia,18
2020-03-23,Delaware,31
2020-03-23,Florida,222
2020-03-23,Georgia,180
2020-03-23,Hawaii,21
2020-03-23,Iowa,15
2020-03-23,Idaho,3
2020-03-23,Illinois,238
2020-03-23,Indiana,60
2020-03-23,Kansas,16
2020-03-23,Kentucky,21
2020-03-23,Louisiana,335
2020-03-23,Massachusetts,131
2020-03-23,Maryland,45
2020-03-23,Maine,18
2020-03-23,Michigan,291
2020-03-23,Minnesota,64
2020-03-23,Missouri,53
2020-03-23,Mississippi,42
2020-03-23,Montana,11
2020-03-23,North Carolina,33
2020-03-23,North Dakota,2
2020-03-23,Nebraska,11
2020-03-23,New Hampshire,23
2020-03-23,New Jersey,930
2020-03-23,New Mexico,18
2020-03-23,Nevada,75
2020-03-23,New York,5711
2020-03-23,Ohio,93
2020-03-23,Oklahoma,14
2020-03-23,Oregon,30
2020-03-23,Pennsylvania,140
2020-03-23,Puerto Rico,8
2020-03-23,Rhode Island,23
2020-03-23,South Carolina,105
2020-03-23,South Dakota,7
2020-03-23,Tennessee,98
2020-03-23,Texas,89
2020-03-23,Utah,75
2020-03-23,Virginia,35
2020-03-23,Virgin Islands,0
2020-03-23,Vermont,23
2020-03-23,Washington,257
2020-03-23,Wisconsin,36
2020-03-23,West Virginia,0
2020-03-23,Wyoming,2
2020-03-23,Guam,2
2020-03-24,Alaska,6
2020-03-24,Alabama,46
2020-03-24,Arkansas,30
2020-03-24,Arizona,92
2020-03-24,California,404
2020-03-24,Colorado,191
2020-03-24,Connecticut,203
2020-03-24,District of Columbia,21
2020-03-24,Delaware,17
2020-03-24,Florida,245
2020-03-24,Georgia,295
2020-03-24,Hawaii,13
2020-03-24,Iowa,19
2020-03-24,Idaho,23
2020-03-24,Illinois,250
2020-03-24,Indiana,107
2020-03-24,Kansas,20
2020-03-24,Kentucky,33
2020-03-24,Louisiana,216
2020-03-24,Massachusetts,382
2020-03-24,Maryland,59
2020-03-24,Maine,11
2020-03-24,Michigan,467
2020-03-24,Minnesota,29
2020-03-24,Missouri,72
2020-03-24,Mississippi,71
2020-03-24,Montana,6
2020-03-24,North Carolina,95
2020-03-24,North Dakota,5
2020-03-24,Nebraska,4
2020-03-24,New Hampshire,7
2020-03-24,New Jersey,831
2020-03-24,New Mexico,17
2020-03-24,Nevada,50
2020-03-24,New York,4805
2020-03-24,Ohio,120
2020-03-24,Oklahoma,25
2020-03-24,Oregon,18
2020-03-24,Pennsylvania,207
2020-03-24,Puerto Rico,8
2020-03-24,Rhode Island,18
2020-03-24,South Carolina,43
2020-03-24,South Dakota,2
2020-03-24,Tennessee,156
2020-03-24,Texas,129
2020-03-24,Utah,42
2020-03-24,Virginia,37
2020-03-24,Virgin Islands,0
2020-03-24,Vermont,20
2020-03-24,Washington,368
2020-03-24,Wisconsin,63
2020-03-24,West Virginia,23
2020-03-24,Wyoming,9
2020-03-24,Guam,3
2020-03-25,Alaska,17
2020-03-25,Alabama,144
2020-03-25,Arkansas,76
2020-03-25,Arizona,76
2020-03-25,California,539
2020-03-25,Colorado,174
2020-03-25,Connecticut,257
2020-03-25,District of Columbia,46
2020-03-25,Delaware,15
2020-03-25,Florida,504
2020-03-25,Georgia,290
2020-03-25,Hawaii,5
2020-03-25,Iowa,23
2020-03-25,Idaho,50
2020-03-25,Illinois,339
2020-03-25,Indiana,113
2020-03-25,Kansas,32
2020-03-25,Kentucky,41
2020-03-25,Louisiana,407
2020-03-25,Massachusetts,679
2020-03-25,Maryland,74
2020-03-25,Maine,24
2020-03-25,Michigan,502
2020-03-25,Minnesota,25
2020-03-25,Missouri,129
2020-03-25,Mississippi,56
2020-03-25,Montana,14
2020-03-25,North Carolina,165
2020-03-25,North Dakota,8
2020-03-25,Nebraska,7
2020-03-25,New Hampshire,29
2020-03-25,New Jersey,727
2020-03-25,New Mexico,13
2020-03-25,Nevada,90
2020-03-25,New York,7413
2020-03-25,Ohio,143
2020-03-25,Oklahoma,58
2020-03-25,Oregon,57
2020-03-25,Pennsylvania,300
2020-03-25,Puerto Rico,12
2020-03-25,Rhode Island,8
2020-03-25,South Carolina,83
2020-03-25,South Dakota,11
2020-03-25,Tennessee,128
2020-03-25,Texas,275
2020-03-25,Utah,47
2020-03-25,Virginia,99
2020-03-25,Virgin Islands,0
2020-03-25,Vermont,28
2020-03-25,Washington,116
2020-03-25,Wisconsin,142
2020-03-25,West Virginia,12
2020-03-25,Wyoming,12
2020-03-25,Guam,0
2020-03-26,Alaska,10
2020-03-26,Alabama,152
2020-03-26,Arkansas,43
2020-03-26,Arizona,106
2020-03-26,California,877
2020-03-26,Colorado,346
2020-03-26,Connecticut,137
2020-03-26,District of Columbia,48
2020-03-26,Delaware,24
2020-03-26,Florida,507
2020-03-26,Georgia,256
2020-03-26,Hawaii,11
2020-03-26,Iowa,32
2020-03-26,Idaho,66
2020-03-26,Illinois,664
2020-03-26,Indiana,177
2020-03-26,Kansas,39
2020-03-26,Kentucky,50
2020-03-26,Louisiana,510
2020-03-26,Massachusetts,579
2020-03-26,Maryland,158
2020-03-26,Maine,13
2020-03-26,Michigan,584
2020-03-26,Minnesota,57
2020-03-26,Missouri,124
2020-03-26,Mississippi,110
2020-03-26,Montana,25
2020-03-26,North Carolina,77
2020-03-26,North Dakota,13
2020-03-26,Nebraska,7
2020-03-26,New Hampshire,21
2020-03-26,New Jersey,2474
2020-03-26,New Mexico,23
2020-03-26,Nevada,130
2020-03-26,New York,5941
2020-03-26,Ohio,160
2020-03-26,Oklahoma,84
2020-03-26,Oregon,50
2020-03-26,Pennsylvania,539
2020-03-26,Puerto Rico,13
2020-03-26,Rhode Island,33
2020-03-26,South Carolina,31
2020-03-26,South Dakota,5
2020-03-26,Tennessee,175
2020-03-26,Texas,410
2020-03-26,Utah,56
2020-03-26,Virginia,213
2020-03-26,Virgin Islands,0
2020-03-26,Vermont,35
2020-03-26,Washington,623
2020-03-26,Wisconsin,131
2020-03-26,West Virginia,25
2020-03-26,Wyoming,7
2020-03-26,Guam,17
2020-03-27,Alaska,16
2020-03-27,Alabama,101
2020-03-27,Arkansas,35
2020-03-27,Arizona,157
2020-03-27,California,855
2020-03-27,Colorado,303
2020-03-27,Connecticut,279
2020-03-27,District of Columbia,36
2020-03-27,Delaware,22
2020-03-27,Florida,720
2020-03-27,Georgia,557
2020-03-27,Hawaii,14
2020-03-27,Iowa,57
2020-03-27,Idaho,43
2020-03-27,Illinois,491
2020-03-27,Indiana,331
2020-03-27,Kansas,40
2020-03-27,Kentucky,54
2020-03-27,Louisiana,441
2020-03-27,Massachusetts,823
2020-03-27,Maryland,209
2020-03-27,Maine,13
2020-03-27,Michigan,778
2020-03-27,Minnesota,52
2020-03-27,Missouri,162
2020-03-27,Mississippi,93
2020-03-27,Montana,31
2020-03-27,North Carolina,145
2020-03-27,North Dakota,10
2020-03-27,Nebraska,11
2020-03-27,New Hampshire,29
2020-03-27,New Jersey,1949
2020-03-27,New Mexico,55
2020-03-27,Nevada,86
2020-03-27,New York,5688
2020-03-27,Ohio,277
2020-03-27,Oklahoma,74
2020-03-27,Oregon,99
2020-03-27,Pennsylvania,527
2020-03-27,Puerto Rico,15
2020-03-27,Rhode Island,38
2020-03-27,South Carolina,86
2020-03-27,South Dakota,12
2020-03-27,Tennessee,199
2020-03-27,Texas,429
2020-03-27,Utah,78
2020-03-27,Virginia,2
2020-03-27,Virgin Islands,2
2020-03-27,Vermont,26
2020-03-27,Washington,562
2020-03-27,Wisconsin,176
2020-03-27,West Virginia,20
2020-03-27,Wyoming,18
2020-03-27,Guam,4
2020-03-28,Alaska,17
2020-03-28,Alabama,81
2020-03-28,Arkansas,24
2020-03-28,Arizona,108
2020-03-28,California,651
2020-03-28,Colorado,326
2020-03-28,Connecticut,233
2020-03-28,District of Columbia,37
2020-03-28,Delaware,49
2020-03-28,Florida,840
2020-03-28,Georgia,249
2020-03-28,Hawaii,31
2020-03-28,Iowa,62
2020-03-28,Idaho,30
2020-03-28,Illinois,518
2020-03-28,Indiana,247
2020-03-28,Kansas,59
2020-03-28,Kentucky,92
2020-03-28,Louisiana,569
2020-03-28,Massachusetts,1017
2020-03-28,Maryland,276
2020-03-28,Maine,43
2020-03-28,Michigan,979
2020-03-28,Minnesota,44
2020-03-28,Missouri,167
2020-03-28,Mississippi,90
2020-03-28,Montana,26
2020-03-28,North Carolina,188
2020-03-28,North Dakota,25
2020-03-28,Nebraska,20
2020-03-28,New Hampshire,27
2020-03-28,New Jersey,2299
2020-03-28,New Mexico,19
2020-03-28,Nevada,117
2020-03-28,New York,8771
2020-03-28,Ohio,262
2020-03-28,Oklahoma,55
2020-03-28,Oregon,65
2020-03-28,Pennsylvania,598
2020-03-28,Puerto Rico,21
2020-03-28,Rhode Island,36
2020-03-28,South Carolina,119
2020-03-28,South Dakota,10
2020-03-28,Tennessee,183
2020-03-28,Texas,410
2020-03-28,Utah,128
2020-03-28,Virginia,134
2020-03-28,Virgin Islands,0
2020-03-28,Vermont,27
2020-03-28,Washington,541
2020-03-28,Wisconsin,112
2020-03-28,West Virginia,17
2020-03-28,Wyoming,11
2020-03-28,Guam,4
2020-03-28,Northern Mariana Islands,2
2020-03-29,Alaska,12
2020-03-29,Alabama,110
2020-03-29,Arkansas,40
2020-03-29,Arizona,157
2020-03-29,California,755
2020-03-29,Colorado,254
2020-03-29,Connecticut,469
2020-03-29,District of Columbia,38
2020-03-29,Delaware,18
2020-03-29,Florida,905
2020-03-29,Georgia,236
2020-03-29,Hawaii,24
2020-03-29,Iowa,38
2020-03-29,Idaho,48
2020-03-29,Illinois,1068
2020-03-29,Indiana,283
2020-03-29,Kansas,61
2020-03-29,Kentucky,45
2020-03-29,Louisiana,224
2020-03-29,Massachusetts,698
2020-03-29,Maryland,178
2020-03-29,Maine,42
2020-03-29,Michigan,852
2020-03-29,Minnesota,62
2020-03-29,Missouri,65
2020-03-29,Mississippi,90
2020-03-29,Montana,14
2020-03-29,North Carolina,194
2020-03-29,North Dakota,4
2020-03-29,Nebraska,16
2020-03-29,New Hampshire,44
2020-03-29,New Jersey,2262
2020-03-29,New Mexico,27
2020-03-29,Nevada,182
2020-03-29,New York,6266
2020-03-29,Ohio,259
2020-03-29,Oklahoma,52
2020-03-29,Oregon,69
2020-03-29,Pennsylvania,626
2020-03-29,Puerto Rico,27
2020-03-29,Rhode Island,55
2020-03-29,South Carolina,114
2020-03-29,South Dakota,22
2020-03-29,Tennessee,206
2020-03-29,Texas,341
2020-03-29,Utah,111
2020-03-29,Virginia,150
2020-03-29,Virgin Islands,4
2020-03-29,Vermont,24
2020-03-29,Washington,586
2020-03-29,Wisconsin,78
2020-03-29,West Virginia,11
2020-03-29,Wyoming,3
2020-03-29,Guam,1
2020-03-29,Northern Mariana Islands,0
2020-03-30,Alaska,6
2020-03-30,Alabama,117
2020-03-30,Arkansas,59
2020-03-30,Arizona,239
2020-03-30,California,1100
2020-03-30,Colorado,313
2020-03-30,Connecticut,578
2020-03-30,District of Columbia,59
2020-03-30,Delaware,32
2020-03-30,Florida,752
2020-03-30,Georgia,349
2020-03-30,Hawaii,29
2020-03-30,Iowa,88
2020-03-30,Idaho,105
2020-03-30,Illinois,455
2020-03-30,Indiana,275
2020-03-30,Kansas,41
2020-03-30,Kentucky,41
2020-03-30,Louisiana,485
2020-03-30,Massachusetts,797
2020-03-30,Maryland,171
2020-03-30,Maine,22
2020-03-30,Michigan,1022
2020-03-30,Minnesota,72
2020-03-30,Missouri,147
2020-03-30,Mississippi,89
2020-03-30,Montana,16
2020-03-30,North Carolina,137
2020-03-30,North Dakota,12
2020-03-30,Nebraska,47
2020-03-30,New Hampshire,56
2020-03-30,New Jersey,3250
2020-03-30,New Mexico,45
2020-03-30,Nevada,124
2020-03-30,New York,7721
2020-03-30,Ohio,268
2020-03-30,Oklahoma,52
2020-03-30,Oregon,58
2020-03-30,Pennsylvania,715
2020-03-30,Puerto Rico,47
2020-03-30,Rhode Island,114
2020-03-30,South Carolina,150
2020-03-30,South Dakota,10
2020-03-30,Tennessee,152
2020-03-30,Texas,343
2020-03-30,Utah,87
2020-03-30,Virginia,131
2020-03-30,Virgin Islands,7
2020-03-30,Vermont,21
2020-03-30,Washington,283
2020-03-30,Wisconsin,149
2020-03-30,West Virginia,21
2020-03-30,Wyoming,8
2020-03-30,Guam,2
2020-03-30,Northern Mariana Islands,0
2020-03-31,Alaska,13
2020-03-31,Alabama,52
2020-03-31,Arkansas,56
2020-03-31,Arizona,129
2020-03-31,California,1162
2020-03-31,Colorado,362
2020-03-31,Connecticut,557
2020-03-31,District of Columbia,94
2020-03-31,Delaware,55
2020-03-31,Florida,1047
2020-03-31,Georgia,1084
2020-03-31,Hawaii,20
2020-03-31,Iowa,74
2020-03-31,Idaho,111
2020-03-31,Illinois,922
2020-03-31,Indiana,380
2020-03-31,Kansas,61
2020-03-31,Kentucky,110
2020-03-31,Louisiana,1213
2020-03-31,Massachusetts,868
2020-03-31,Maryland,247
2020-03-31,Maine,28
2020-03-31,Michigan,1121
2020-03-31,Minnesota,53
2020-03-31,Missouri,301
2020-03-31,Mississippi,89
2020-03-31,Montana,21
2020-03-31,North Carolina,224
2020-03-31,North Dakota,17
2020-03-31,Nebraska,14
2020-03-31,New Hampshire,53
2020-03-31,New Jersey,2060
2020-03-31,New Mexico,33
2020-03-31,Nevada,69
2020-03-31,New York,8707
2020-03-31,Ohio,266
2020-03-31,Oklahoma,85
2020-03-31,Oregon,83
2020-03-31,Pennsylvania,841
2020-03-31,Puerto Rico,65
2020-03-31,Rhode Island,80
2020-03-31,South Carolina,158
2020-03-31,South Dakota,7
2020-03-31,Tennessee,328
2020-03-31,Texas,523
2020-03-31,Utah,81
2020-03-31,Virginia,229
2020-03-31,Virgin Islands,0
2020-03-31,Vermont,37
2020-03-31,Washington,113
2020-03-31,Wisconsin,82
2020-03-31,West Virginia,17
2020-03-31,Wyoming,25
2020-03-31,Guam,79
2020-03-31,Northern Mariana Islands,0
2020-04-01,Alaska,10
2020-04-01,Alabama,109
2020-04-01,Arkansas,60
2020-04-01,Arizona,115
2020-04-01,California,1274
2020-04-01,Colorado,356
2020-04-01,Connecticut,429
2020-04-01,District of Columbia,91
2020-04-01,Delaware,49
2020-04-01,Florida,1027
2020-04-01,Georgia,631
2020-04-01,Hawaii,34
2020-04-01,Iowa,51
2020-04-01,Idaho,143
2020-04-01,Illinois,986
2020-04-01,Indiana,401
2020-04-01,Kansas,54
2020-04-01,Kentucky,84
2020-04-01,Louisiana,1187
2020-04-01,Massachusetts,1118
2020-04-01,Maryland,323
2020-04-01,Maine,41
2020-04-01,Michigan,1663
2020-04-01,Minnesota,60
2020-04-01,Missouri,230
2020-04-01,Mississippi,136
2020-04-01,Montana,21
2020-04-01,North Carolina,64
2020-04-01,North Dakota,21
2020-04-01,Nebraska,50
2020-04-01,New Hampshire,48
2020-04-01,New Jersey,3559
2020-04-01,New Mexico,48
2020-04-01,Nevada,166
2020-04-01,New York,8153
2020-04-01,Ohio,349
2020-04-01,Oklahoma,153
2020-04-01,Oregon,47
2020-04-01,Pennsylvania,808
2020-04-01,Puerto Rico,47
2020-04-01,Rhode Island,78
2020-04-01,South Carolina,210
2020-04-01,South Dakota,22
2020-04-01,Tennessee,640
2020-04-01,Texas,814
2020-04-01,Utah,125
2020-04-01,Virginia,262
2020-04-01,Virgin Islands,0
2020-04-01,Vermont,28
2020-04-01,Washington,296
2020-04-01,Wisconsin,201
2020-04-01,West Virginia,29
2020-04-01,Wyoming,17
2020-04-01,Guam,8
2020-04-01,Northern Mariana Islands,4
2020-04-02,Alaska,3
2020-04-02,Alabama,162
2020-04-02,Arkansas,59
2020-04-02,Arizona,187
2020-04-02,California,1333
2020-04-02,Colorado,382
2020-04-02,Connecticut,267
2020-04-02,District of Columbia,67
2020-04-02,Delaware,25
2020-04-02,Florida,1231
2020-04-02,Georgia,697
2020-04-02,Hawaii,25
2020-04-02,Iowa,65
2020-04-02,Idaho,222
2020-04-02,Illinois,717
2020-04-02,Indiana,478
2020-04-02,Kansas,65
2020-04-02,Kentucky,73
2020-04-02,Louisiana,2728
2020-04-02,Massachusetts,1228
2020-04-02,Maryland,346
2020-04-02,Maine,32
2020-04-02,Michigan,1499
2020-04-02,Minnesota,53
2020-04-02,Missouri,254
2020-04-02,Mississippi,104
2020-04-02,Montana,22
2020-04-02,North Carolina,267
2020-04-02,North Dakota,12
2020-04-02,Nebraska,24
2020-04-02,New Hampshire,64
2020-04-02,New Jersey,3335
2020-04-02,New Mexico,40
2020-04-02,Nevada,179
2020-04-02,New York,8996
2020-04-02,Ohio,355
2020-04-02,Oklahoma,160
2020-04-02,Oregon,90
2020-04-02,Pennsylvania,1216
2020-04-02,Puerto Rico,30
2020-04-02,Rhode Island,91
2020-04-02,South Carolina,261
2020-04-02,South Dakota,36
2020-04-02,Tennessee,179
2020-04-02,Texas,550
2020-04-02,Utah,65
2020-04-02,Virginia,195
2020-04-02,Virgin Islands,7
2020-04-02,Vermont,17
2020-04-02,Washington,997
2020-04-02,Wisconsin,178
2020-04-02,West Virginia,26
2020-04-02,Wyoming,16
2020-04-02,Guam,5
2020-04-02,Northern Mariana Islands,2
2020-04-03,Alaska,10
2020-04-03,Alabama,265
2020-04-03,Arkansas,55
2020-04-03,Arizona,169
2020-04-03,California,1379
2020-04-03,Colorado,454
2020-04-03,Connecticut,1091
2020-04-03,District of Columbia,104
2020-04-03,Delaware,57
2020-04-03,Florida,1260
2020-04-03,Georgia,523
2020-04-03,Hawaii,34
2020-04-03,Iowa,85
2020-04-03,Idaho,121
2020-04-03,Illinois,1209
2020-04-03,Indiana,399
2020-04-03,Kansas,71
2020-04-03,Kentucky,15
2020-04-03,Louisiana,1147
2020-04-03,Massachusetts,1436
2020-04-03,Maryland,427
2020-04-03,Maine,56
2020-04-03,Michigan,1878
2020-04-03,Minnesota,47
2020-04-03,Missouri,279
2020-04-03,Mississippi,181
2020-04-03,Montana,21
2020-04-03,North Carolina,235
2020-04-03,North Dakota,14
2020-04-03,Nebraska,24
2020-04-03,New Hampshire,61
2020-04-03,New Jersey,4305
2020-04-03,New Mexico,92
2020-04-03,Nevada,91
2020-04-03,New York,10329
2020-04-03,Ohio,409
2020-04-03,Oklahoma,110
2020-04-03,Oregon,72
2020-04-03,Pennsylvania,1399
2020-04-03,Puerto Rico,62
2020-04-03,Rhode Island,54
2020-04-03,South Carolina,146
2020-04-03,South Dakota,22
2020-04-03,Tennessee,164
2020-04-03,Texas,821
2020-04-03,Utah,171
2020-04-03,Virginia,305
2020-04-03,Virgin Islands,1
2020-04-03,Vermont,51
2020-04-03,Washington,381
2020-04-03,Wisconsin,186
2020-04-03,West Virginia,25
2020-04-03,Wyoming,13
2020-04-03,Guam,2
2020-04-03,Northern Mariana Islands,0
2020-04-04,Alaska,13
2020-04-04,Alabama,97
2020-04-04,Arkansas,5
2020-04-04,Arizona,250
2020-04-04,California,1227
2020-04-04,Colorado,392
2020-04-04,Connecticut,361
2020-04-04,District of Columbia,145
2020-04-04,Delaware,143
2020-04-04,Florida,1277
2020-04-04,Georgia,416
2020-04-04,Hawaii,32
2020-04-04,Iowa,87
2020-04-04,Idaho,64
2020-04-04,Illinois,1453
2020-04-04,Indiana,520
2020-04-04,Kansas,77
2020-04-04,Kentucky,147
2020-04-04,Louisiana,2201
2020-04-04,Massachusetts,1334
2020-04-04,Maryland,367
2020-04-04,Maine,24
2020-04-04,Michigan,1556
2020-04-04,Minnesota,76
2020-04-04,Missouri,178
2020-04-04,Mississippi,97
2020-04-04,Montana,19
2020-04-04,North Carolina,309
2020-04-04,North Dakota,13
2020-04-04,Nebraska,42
2020-04-04,New Hampshire,81
2020-04-04,New Jersey,4229
2020-04-04,New Mexico,49
2020-04-04,Nevada,209
2020-04-04,New York,12274
2020-04-04,Ohio,427
2020-04-04,Oklahoma,170
2020-04-04,Oregon,101
2020-04-04,Pennsylvania,1690
2020-04-04,Puerto Rico,74
2020-04-04,Rhode Island,95
2020-04-04,South Carolina,217
2020-04-04,South Dakota,25
2020-04-04,Tennessee,233
2020-04-04,Texas,793
2020-04-04,Utah,178
2020-04-04,Virginia,397
2020-04-04,Virgin Islands,4
2020-04-04,Vermont,72
2020-04-04,Washington,532
2020-04-04,Wisconsin,196
2020-04-04,West Virginia,40
2020-04-04,Wyoming,22
2020-04-04,Guam,69
2020-04-04,Northern Mariana Islands,0
2020-04-05,Alaska,14
2020-04-05,Alabama,208
2020-04-05,Arkansas,110
2020-04-05,Arizona,250
2020-04-05,California,1406
2020-04-05,Colorado,376
2020-04-05,Connecticut,399
2020-04-05,District of Columbia,96
2020-04-05,Delaware,80
2020-04-05,Florida,805
2020-04-05,Georgia,359
2020-04-05,Hawaii,20
2020-04-05,Iowa,82
2020-04-05,Idaho,24
2020-04-05,Illinois,919
2020-04-05,Indiana,462
2020-04-05,Kansas,67
2020-04-05,Kentucky,139
2020-04-05,Louisiana,514
2020-04-05,Massachusetts,764
2020-04-05,Maryland,484
2020-04-05,Maine,14
2020-04-05,Michigan,1408
2020-04-05,Minnesota,70
2020-04-05,Missouri,76
2020-04-05,Mississippi,183
2020-04-05,Montana,17
2020-04-05,North Carolina,183
2020-04-05,North Dakota,21
2020-04-05,Nebraska,38
2020-04-05,New Hampshire,48
2020-04-05,New Jersey,3381
2020-04-05,New Mexico,80
2020-04-05,Nevada,122
2020-04-05,New York,8122
2020-04-05,Ohio,304
2020-04-05,Oklahoma,92
2020-04-05,Oregon,68
2020-04-05,Pennsylvania,1480
2020-04-05,Puerto Rico,23
2020-04-05,Rhode Island,116
2020-04-05,South Carolina,132
2020-04-05,South Dakota,28
2020-04-05,Tennessee,273
2020-04-05,Texas,551
2020-04-05,Utah,192
2020-04-05,Virginia,228
2020-04-05,Virgin Islands,0
2020-04-05,Vermont,51
2020-04-05,Washington,486
2020-04-05,Wisconsin,155
2020-04-05,West Virginia,43
2020-04-05,Wyoming,11
2020-04-05,Guam,42
2020-04-05,Northern Mariana Islands,0
2020-04-06,Alaska,6
2020-04-06,Alabama,165
2020-04-06,Arkansas,74
2020-04-06,Arizona,197
2020-04-06,California,1159
2020-04-06,Colorado,222
2020-04-06,Connecticut,1231
2020-04-06,District of Columbia,99
2020-04-06,Delaware,110
2020-04-06,Florida,1279
2020-04-06,Georgia,816
2020-04-06,Hawaii,16
2020-04-06,Iowa,78
2020-04-06,Idaho,70
2020-04-06,Illinois,986
2020-04-06,Indiana,549
2020-04-06,Kansas,85
2020-04-06,Kentucky,9
2020-04-06,Louisiana,1853
2020-04-06,Massachusetts,1337
2020-04-06,Maryland,436
